corpus,titolo,sequenza,tipo,n_eventi,gamma,gamma_A1,gamma_A2,cv_tau
letterario,wrnpc_0,not,appaiata,74,1.0741582096261386,0.972765010319033,1.002866164380456,1.0812095151398142
letterario,wrnpc_0,all,appaiata,66,1.0584170867094254,0.9997052852355969,1.0148605612282486,1.0677264482581406
letterario,wrnpc_0,this,appaiata,48,1.0557421657928348,0.9968349922371617,1.0505850464142854,1.1254019156170372
letterario,wrnpc_0,be,appaiata,55,1.0916008579279775,0.9782034305215367,1.0699285486429213,1.1569068889544372
letterario,wrnpc_0,have,appaiata,55,1.0417730774447664,1.0013948141862492,1.0822819819198044,1.242269201195126
letterario,wrnpc_0,an,appaiata,39,1.0215887627388296,1.0008800181734843,1.0186748262414447,1.153093205821414
letterario,wrnpc_1,vocali,vocali,17645,1.196896413631346,0.9327320040368218,0.9792958035791847,0.45496040402752086
letterario,wrnpc_1,spazio,spazio,9773,1.1959433062813145,0.9922921262777192,0.9594846035410788,0.5440487511529211
letterario,wrnpc_1,e,lettera,5856,1.0359369221305188,1.019493471646334,1.0110275270361277,0.8450444022135941
letterario,wrnpc_1,t,lettera,4200,1.1507426518559827,0.9581287975389037,0.9682152409213837,0.8989562094705408
letterario,wrnpc_1,a,lettera,3648,1.053923126164407,1.0214533598414588,0.8962343130727177,0.8401409068182365
letterario,wrnpc_1,i,lettera,3496,1.126443855684254,0.9701988880054794,0.9823097882691793,0.8487490889838653
letterario,wrnpc_1,o,lettera,3449,1.1320739713526058,0.93328257845933,0.9980273482809988,0.9521890990216423
letterario,wrnpc_1,n,lettera,3407,1.0608380591572626,0.9285160840205483,0.9659834287884707,0.8531490513381449
letterario,wrnpc_1,h,lettera,3154,1.130737121211201,1.0020537754685621,1.0335102221484027,0.8227138116203104
letterario,wrnpc_1,s,lettera,3070,0.9815838060182199,0.9634480581674745,0.8963424158827111,0.9699730984419219
letterario,wrnpc_1,r,lettera,2753,1.0846429869006569,0.9289898343836066,0.9819653829523561,0.9019808408221919
letterario,wrnpc_1,d,lettera,2063,1.287776907409704,1.0045987937974046,0.9241078184861382,0.9105482916659406
letterario,wrnpc_1,l,lettera,1889,1.0589490060719549,1.055707761547701,0.9934391972269522,1.069188478068571
letterario,wrnpc_1,u,lettera,1196,1.2490780700000137,1.004900473249207,0.9716381213557285,0.9716862375146026
letterario,wrnpc_1,c,lettera,1167,1.0246640050818974,1.0139575023207401,0.9433969121715796,0.9724186522158524
letterario,wrnpc_1,m,lettera,1167,1.10090037877372,1.011067713677451,1.0276937819503835,1.0223962378403473
letterario,wrnpc_1,w,lettera,1109,0.9720153672434736,1.0216525360818591,1.0118508805040454,0.9505488070290299
letterario,wrnpc_1,g,lettera,943,1.0031201508139722,0.9280767723455196,0.978539851353505,0.9432699081351025
letterario,wrnpc_1,p,lettera,943,0.9928325552991368,0.9456985885487968,0.9728589988788642,1.0349541068346544
letterario,wrnpc_1,y,lettera,916,1.197157781857737,0.982362884632467,0.972055288098533,0.9652619300381813
letterario,wrnpc_1,f,lettera,876,1.283945852816153,0.9886116878397483,1.0682397371582653,1.090905281163703
letterario,wrnpc_1,the,funzione,630,1.2917806755355399,0.9275074492514861,1.0197625639688006,0.97176486086139
letterario,wrnpc_1,and,funzione,392,1.0214291038949876,0.9732573558749212,0.9724972239539307,0.8026523314093944
letterario,wrnpc_1,to,funzione,282,1.222294272298303,1.0175626360385774,0.9586197587457645,1.047497965988749
letterario,wrnpc_1,of,funzione,244,1.1824481369729345,1.0042738537395166,1.0760437223461843,1.1480268430432092
letterario,wrnpc_1,in,funzione,161,1.149991324140293,1.0188694460992451,1.0627641096162217,1.1249963210352751
letterario,wrnpc_1,that,funzione,161,0.9582690264661998,1.0119084309667585,0.8886072155196311,0.8961337215920687
letterario,wrnpc_1,pierre,keyword,94,1.4322953844639956,0.9394777412330265,1.3536243069785148,2.3480119544020477
letterario,wrnpc_1,princess,keyword,69,1.1953232681033554,1.0063222486122083,1.2219181517519602,1.4849651269597057
letterario,wrnpc_1,prince,keyword,66,1.1988649442839063,0.9958545313159028,1.1683344276232452,1.3022420263590362
letterario,wrnpc_1,anna,keyword,52,1.3246748530552093,0.9383726633061684,1.2643527514247783,2.257131320533029
letterario,wrnpc_1,mikháylovna,keyword,52,1.3246748530552093,0.9661575793449019,1.26544426239471,2.257131320533029
letterario,wrnpc_1,will,keyword,48,1.260182176901654,1.000555728238445,1.1012018160199895,1.4772522918611832
letterario,wrnpc_1,know,keyword,42,1.3504888626941571,1.029401263669991,1.3231166406943402,2.507009346667232
letterario,wrnpc_1,is,appaiata,87,1.2863973914258875,0.9756042251087118,1.206015557363103,1.9357251051849482
letterario,wrnpc_1,him,appaiata,69,1.2340227643818056,0.9975759198823134,1.125200736855132,1.266508124244214
letterario,wrnpc_1,for,appaiata,64,1.1802634004078865,0.9203271794892017,1.095639184899688,1.4685339410485163
letterario,wrnpc_1,all,appaiata,56,0.9474212397556557,0.9533368974022253,0.9680993191345122,1.0522452619389067
letterario,wrnpc_1,be,appaiata,50,1.007470036834894,1.0462932898275492,1.002484791975774,1.15537654848433
letterario,wrnpc_1,said,appaiata,48,1.1503880857708315,0.927965123095277,1.0726384949841632,1.0792525811349296
letterario,wrnpc_1,an,appaiata,42,1.0535989943820459,0.9446018327328871,1.0305581052865114,0.9055579106087615
letterario,wrnpc_2,vocali,vocali,17462,1.3229246197216962,1.0436036983149544,0.9699732352260356,0.4663350636274093
letterario,wrnpc_2,spazio,spazio,9566,1.0651818940518099,1.023768146018537,1.0243531744879273,0.5474553554076931
letterario,wrnpc_2,e,lettera,5798,1.0312590306049116,0.9653504622508978,0.9687781305108484,0.8364365395975367
letterario,wrnpc_2,t,lettera,4195,1.1642442935992852,1.0323911641700014,0.9630520177962265,0.8678431976518206
letterario,wrnpc_2,a,lettera,3704,1.0985352381491724,0.8738204925948075,0.9675503961915748,0.8880361099074418
letterario,wrnpc_2,o,lettera,3392,1.2158632312724758,0.9928934542950841,1.0082332374883218,0.9107038342695752
letterario,wrnpc_2,n,lettera,3391,1.1165415769852909,0.9689156533691096,0.9291740029073573,0.9143472439662326
letterario,wrnpc_2,i,lettera,3310,1.3517447084326484,0.9947794591000866,1.0037189925672867,0.8853708028322756
letterario,wrnpc_2,h,lettera,3048,1.3486788047594018,0.9935469279168042,0.9374694059570503,0.8482336740866926
letterario,wrnpc_2,s,lettera,3003,1.1293599100612508,0.9625477149855896,0.9648450953836832,0.9519378848305332
letterario,wrnpc_2,r,lettera,2721,1.0923130392062872,0.9889097884621028,1.0472739023968092,0.8935559691161605
letterario,wrnpc_2,d,lettera,2208,1.1318643039422098,0.9468879578020705,0.9580120216652444,0.9395364481130555
letterario,wrnpc_2,l,lettera,1820,1.1490946126124493,0.9971264068058613,0.9523124240711631,1.0990648702298431
letterario,wrnpc_2,u,lettera,1258,1.2661668859807602,0.9693410397829876,0.993338087351406,0.9924525396782594
letterario,wrnpc_2,c,lettera,1123,1.177749793107306,0.9236389019875211,0.9787219389947576,0.9615179674167874
letterario,wrnpc_2,f,lettera,1097,1.0439424563155382,0.9994946631085101,0.9625924284382102,1.0834349861308812
letterario,wrnpc_2,w,lettera,1091,1.0828499190609924,0.9606792323512129,1.0037799849078457,0.9610040607789117
letterario,wrnpc_2,m,lettera,1035,1.103763002752308,0.9463918006174756,1.0183751832271903,1.032591026721087
letterario,wrnpc_2,g,lettera,1021,1.1725035950240008,1.0188955320997568,1.026646899828057,0.9444614195513746
letterario,wrnpc_2,y,lettera,827,1.2288230983542694,0.994182511308087,1.007984919694019,1.0399340919567774
letterario,wrnpc_2,p,lettera,769,1.1797311407450426,0.9635124140062734,0.9991633310737474,1.0988942370773
letterario,wrnpc_2,the,funzione,799,1.302075264716648,0.9929345201593419,0.9687705334021898,0.9478810196076403
letterario,wrnpc_2,and,funzione,367,1.195787663127593,1.0026541458506324,0.9538407767666874,0.8674974864416911
letterario,wrnpc_2,of,funzione,296,1.0371272330161783,1.0407347029040517,0.9382752973294975,1.0665084182770581
letterario,wrnpc_2,to,funzione,264,1.2305421705189972,0.9137153822470648,1.0655838292261244,1.1132560044920514
letterario,wrnpc_2,he,funzione,195,1.2833250740979139,0.963318597029844,1.2162515428873346,1.6137190412214952
letterario,wrnpc_2,his,funzione,173,1.2662799480217082,1.0316992996629526,1.161877224023546,1.3562847137717882
letterario,wrnpc_2,prince,keyword,55,1.3454618411427417,0.9499031503743168,1.3029007475644523,2.4675853376949872
letterario,wrnpc_2,bridge,keyword,53,1.3873685419543167,0.9914928155865853,1.3804046118940232,2.8997299544556503
letterario,wrnpc_2,andrew,keyword,39,1.3271452221945783,0.9421099856188014,1.3259775202028097,0.9875007222775934
letterario,wrnpc_2,nesvítski,keyword,31,1.3741092626390614,1.0333923132154537,1.346221915671678,1.8581379108519924
letterario,wrnpc_2,will,keyword,27,1.2312229746744225,0.9581543884910619,1.20513329010694,1.4929768441149094
letterario,wrnpc_2,rostóv,keyword,25,1.509375217734647,0.8770280247519612,1.4906586296353819,1.2889740928941587
letterario,wrnpc_2,bilíbin,keyword,27,1.3505931158739775,1.008702634003977,1.3585652282598712,0.8760253618512036
letterario,wrnpc_2,is,appaiata,50,1.4189371805696331,0.9935176138791367,1.3312751149156836,1.7035230416837672
letterario,wrnpc_2,were,appaiata,50,1.126781632868455,0.9913930983181333,1.1714230049068723,1.4513049014624853
letterario,wrnpc_2,what,appaiata,40,1.068930890866153,0.961138791529228,1.1138188672951725,1.2277121106928715
letterario,wrnpc_2,this,appaiata,30,1.1055186212072718,0.9636692306139037,1.1169397700319454,1.258208897004532
letterario,wrnpc_2,their,appaiata,26,1.0709197428953978,0.9708208251927966,1.0411547099088292,1.4529432009790118
letterario,wrnpc_2,them,appaiata,24,1.0878953015424093,1.00383927885384,1.0832525415232401,1.3838221062427003
letterario,wrnpc_2,have,appaiata,23,1.056571108392749,0.9722052073048867,1.1097552373483877,1.4414867199162904
letterario,wrnpc_3,vocali,vocali,17600,1.1462329076387936,1.024255569720489,0.92516637991745,0.4620765622368819
letterario,wrnpc_3,spazio,spazio,9733,1.264407461843268,1.0074526042573095,0.9813922390393156,0.5447317215299158
letterario,wrnpc_3,e,lettera,5978,1.1320936800559946,0.9193965165807348,1.0571290709078334,0.8263124892578189
letterario,wrnpc_3,t,lettera,4025,1.1020246332859687,0.9770598857216326,0.9673172044864167,0.9366761240699921
letterario,wrnpc_3,a,lettera,3744,1.048761343991715,1.0172536687393443,1.0019710938921267,0.8533596565876989
letterario,wrnpc_3,i,lettera,3392,1.192037257092333,1.0872828101881191,1.003517107311645,0.8834908273360329
letterario,wrnpc_3,n,lettera,3388,1.230994208967494,1.022966575987113,1.0254068266881966,0.8632881045450652
letterario,wrnpc_3,o,lettera,3316,1.0527720115141457,0.981900796371333,0.9872166392397569,0.9107025924608778
letterario,wrnpc_3,h,lettera,3222,1.2252833749468761,0.978407544354334,0.9572694055478445,0.8783058107108539
letterario,wrnpc_3,s,lettera,3076,1.098152205328676,0.9965314732632508,1.0428380789144596,0.9699471942099502
letterario,wrnpc_3,r,lettera,2664,1.1604790113502104,1.0025255618289843,0.9971455478765253,0.9623484791579467
letterario,wrnpc_3,d,lettera,2129,0.9624762133130015,0.9312691274395962,0.9700828443988451,0.9083222667761913
letterario,wrnpc_3,l,lettera,1968,1.0650694772163223,0.992689575004223,0.992372159458582,1.0210451537250393
letterario,wrnpc_3,m,lettera,1185,1.077002925800971,1.0481572088093893,1.044752741408484,0.9978950378907019
letterario,wrnpc_3,u,lettera,1170,1.0119325858624229,0.9486575863127205,0.933738837133521,0.9264200832746003
letterario,wrnpc_3,w,lettera,1085,1.0997481133966451,0.9691942368274707,0.9336410754511714,0.9489680656837639
letterario,wrnpc_3,c,lettera,1068,1.265891816892694,0.9801457030374147,1.0421366985581184,0.9918162755936164
letterario,wrnpc_3,f,lettera,999,1.2462636981189834,1.0044554215119887,1.0170093369011493,1.0425313993102945
letterario,wrnpc_3,g,lettera,920,1.0858235906677594,1.013784088318445,0.947941593150142,0.9336296351907254
letterario,wrnpc_3,p,lettera,907,1.203407049196644,1.0088206163349565,0.9820226713688064,1.024128925368542
letterario,wrnpc_3,y,lettera,856,1.0258348964133976,1.0186847901360625,1.0637166043484492,1.0634682791753047
letterario,wrnpc_3,the,funzione,490,1.4171121044200525,0.9463198244082278,1.1037200768630926,1.266822871703264
letterario,wrnpc_3,and,funzione,427,1.1032513266238442,0.9663289282026032,1.019545646109529,0.9519853015036405
letterario,wrnpc_3,to,funzione,287,1.064047501785929,0.9908175594489296,1.054444499731745,1.0258406820615928
letterario,wrnpc_3,of,funzione,255,1.2232545682848697,0.9739536443552842,1.120095014592235,1.2345055274072938
letterario,wrnpc_3,he,funzione,229,1.39549416578914,0.9978654677659545,1.3612793588935979,2.723262667337278
letterario,wrnpc_3,her,funzione,176,1.3442580577381675,1.0386523389920257,1.2399677129829627,2.2457850162458075
letterario,wrnpc_3,prince,keyword,94,1.3903289821429252,1.017122081186468,1.2208565650495657,1.6720731104647337
letterario,wrnpc_3,pierre,keyword,93,1.4026654302098391,0.9992241284669241,1.3523960404704614,0.9950869921703133
letterario,wrnpc_3,princess,keyword,65,1.402112013116072,0.9442741879326325,1.3205372904656587,1.9093265413249885
letterario,wrnpc_3,vasíli,keyword,60,1.212299863790701,0.9894450039214887,1.177516790202091,1.548294013242581
letterario,wrnpc_3,thought,keyword,34,1.1395780006285832,1.00186751986766,1.0530346574378646,1.1055110777799035
letterario,wrnpc_3,little,keyword,33,1.2566289614858421,0.9799805149545202,1.2190641970475917,1.7522397767277273
letterario,wrnpc_3,hélène,keyword,37,1.3627123618215384,0.9592937972437404,1.2883698871781746,1.0540385384876492
letterario,wrnpc_3,but,appaiata,88,0.9806376532737365,1.0041685653821681,0.951483609988148,0.9079352536129918
letterario,wrnpc_3,for,appaiata,81,1.1200127960226574,0.9483868773546535,1.0563797991913728,1.3047188612817031
letterario,wrnpc_3,you,appaiata,68,1.2223826530775599,0.9618943688197447,1.1879849264655835,1.5276650179467983
letterario,wrnpc_3,all,appaiata,48,1.2400918849809703,0.9806108907371587,1.1188962558245021,1.3832647812138805
letterario,wrnpc_3,have,appaiata,34,1.0308568366680426,0.9403892828038604,1.0344124774097947,1.0986885507286845
letterario,wrnpc_3,himself,appaiata,33,1.2205144962859227,1.0031125384586357,1.1788101761245324,1.384514058854175
letterario,wrnpc_3,who,appaiata,32,1.0203502702802036,0.9519717273403089,1.0229516723410113,1.0340708114601602
letterario,wrnpc_4,vocali,vocali,17410,1.233084972097708,0.9646942093914728,1.065960129483875,0.46496582724906244
letterario,wrnpc_4,spazio,spazio,9548,1.2511203590658757,0.9785557598440947,1.0001613641918772,0.535485975481291
letterario,wrnpc_4,e,lettera,5683,0.8744484800320622,1.035261489902673,0.9822923641172445,0.8588921595178265
letterario,wrnpc_4,t,lettera,4298,1.1227848350616416,1.0186687971899748,0.9205373862313143,0.8658422853174538
letterario,wrnpc_4,o,lettera,3684,1.074693650142732,0.9651558526523111,1.0446012262027387,0.8501314292276989
letterario,wrnpc_4,a,lettera,3682,1.041414501758802,1.004403428547328,0.9691829477494486,0.905720204806722
letterario,wrnpc_4,n,lettera,3454,1.2562686780437156,0.9642459217615799,0.9925367964812795,0.8801152640934689
letterario,wrnpc_4,i,lettera,3145,1.118852416747777,1.0323662572783425,0.9679487800287209,0.8861020496569735
letterario,wrnpc_4,h,lettera,3114,1.2905304936753823,0.9573370534650328,0.9788516985882572,0.8492471341977658
letterario,wrnpc_4,s,lettera,2994,1.2130856211581191,1.0064105731209347,0.9934372595431645,0.9685286492420154
letterario,wrnpc_4,r,lettera,2816,1.2349931364832047,0.9240037263976012,0.9653623590115474,0.9004951794170526
letterario,wrnpc_4,d,lettera,2150,1.1845456737107403,0.9448298033849616,1.0645652632611677,0.9602078526528164
letterario,wrnpc_4,l,lettera,1891,1.0125118144366978,0.9729213998957178,1.029105021443416,1.1033099466575709
letterario,wrnpc_4,u,lettera,1216,1.0299017762577825,0.9731390275651846,0.9826797568331118,0.9327270122021684
letterario,wrnpc_4,m,lettera,1169,1.108238689185877,0.9733616415998737,0.9769553597956352,0.9837780116911687
letterario,wrnpc_4,g,lettera,1137,1.1982833055430129,1.0613973771852336,0.9970656546836913,0.9868116788098531
letterario,wrnpc_4,w,lettera,1103,1.1747247591984682,1.0849634663181664,1.0030994133394218,0.9925857817040654
letterario,wrnpc_4,f,lettera,1083,1.1105443277600742,1.0248451125426656,1.0170833102686476,1.0628438008769023
letterario,wrnpc_4,c,lettera,1036,1.1875225980025699,1.0185964094942592,0.9945963692124091,0.9852124647668994
letterario,wrnpc_4,y,lettera,838,1.22210814021315,1.0567446272690597,1.002972170614209,1.046341783567121
letterario,wrnpc_4,p,lettera,740,1.0843856513826922,0.9861826584757608,1.0264401444786704,1.0398276033500504
letterario,wrnpc_4,the,funzione,746,1.2855849308459353,1.0045564322056695,1.0629986717939932,0.9516831631863327
letterario,wrnpc_4,and,funzione,394,1.0945603389280936,0.9958754611952719,1.0279184536829125,0.9170738289542156
letterario,wrnpc_4,to,funzione,292,1.082526855923564,0.9128023495328637,0.9609318221264921,1.0333520835858958
letterario,wrnpc_4,of,funzione,289,1.1845668959872484,0.9231275901928871,1.0165154201630913,1.0952256473177688
letterario,wrnpc_4,he,funzione,206,1.3102212868343652,0.9637796780668441,1.227417418404752,1.5791007517402575
letterario,wrnpc_4,in,funzione,168,1.205638392784068,0.9411606113061276,1.040354511757323,1.103019729733782
